filename,id,name,pos,season,total,average
current,4429160,De'Von Achane,rb,2023,887.5,80.68181818181819
current,4429160,De'Von Achane,rb,2024,1023.2732531070001,73.0909466505
current,-16006,Cowboys D/ST,def,2023,2017.0,118.6470588235294
current,-16006,Cowboys D/ST,def,2024,1658.8416398999998,97.57891999411764
current,4372016,Jaylen Waddle,wr,2023,1139.4,81.38571428571429
current,4372016,Jaylen Waddle,wr,2024,1182.5202137800002,78.83468091866668
current,3915416,DJ Moore,wr,2023,1578.2,92.83529411764707
current,3915416,DJ Moore,wr,2024,1167.8149257940001,77.85432838626667
current,4426502,Drake London,wr,2023,997.3,62.33125
current,4426502,Drake London,wr,2024,1193.188224543,79.5458816362
current,4567048,Kenneth Walker III,rb,2023,919.5,61.3
current,4567048,Kenneth Walker III,rb,2024,1045.303706518,74.66455046557142
current,4241478,DeVonta Smith,wr,2023,1215.0,75.9375
current,4241478,DeVonta Smith,wr,2024,1187.092040039,79.13946933593334
current,2977187,Cooper Kupp,wr,2023,933.9,77.825
current,2977187,Cooper Kupp,wr,2024,1131.711802856,75.44745352373334
current,3055899,Harrison Butker,k,2023,1245.0,73.23529411764706
current,3055899,Harrison Butker,k,2024,1293.7938058800003,76.10551799294119
current,3040151,George Kittle,te,2023,1109.4,69.3375
current,3040151,George Kittle,te,2024,912.538796526,60.835919768400004
current,4361307,Trey McBride,te,2023,997.5,58.6764705882353
current,4361307,Trey McBride,te,2024,989.6380416480001,65.97586944320001
current,4429084,Anthony Richardson,qb,2023,284.59999999999997,71.14999999999999
current,4429084,Anthony Richardson,qb,2024,1372.821263732,91.52141758213334
current,-14025,49ers Coach,hc,2023,1303.0,76.6470588235294
current,-14025,49ers Coach,hc,2024,1250.1701108,73.53941828235294
current,4429615,Zay Flowers,wr,2023,1071.2,66.95
current,4429615,Zay Flowers,wr,2024,1128.4773862319998,75.23182574879999
current,3051876,Evan Engram,te,2023,1259.5,74.08823529411765
current,3051876,Evan Engram,te,2024,1005.333081841,67.02220545606666
current,3915511,Joe Burrow,qb,2023,821.5,82.15
current,3915511,Joe Burrow,qb,2024,1499.744055622,99.98293704146666
current,-16033,Ravens D/ST,def,2023,2167.0,127.47058823529412
current,-16033,Ravens D/ST,def,2024,1673.810722325,98.45945425441175
current,2577417,Dak Prescott,qb,2023,1726.1000000000001,101.53529411764707
current,2577417,Dak Prescott,qb,2024,1502.303735425,100.15358236166666
current,-14012,Chiefs Coach,hc,2023,980.0,57.64705882352941
current,-14012,Chiefs Coach,hc,2024,1298.0646282,76.35674283529411
current,4366031,Tank Dell,wr,2023,892.7,81.15454545454546
current,4366031,Tank Dell,wr,2024,1164.154190426,77.61027936173333
current,3042519,Aaron Jones,rb,2023,725.7,65.97272727272728
current,3042519,Aaron Jones,rb,2024,954.142238937,68.15301706692857
current,4385690,Dalton Kincaid,te,2023,836.5,52.28125
current,4385690,Dalton Kincaid,te,2024,903.8357448450001,60.25571632300001
current,4239993,Tee Higgins,wr,2023,735.0,61.25
current,4239993,Tee Higgins,wr,2024,1115.6284909449998,74.37523272966665
current,4595348,Malik Nabers,wr,2024,1149.315807637,76.62105384246667
current,3124005,Zaire Franklin,dp,2023,1558.5,97.40625
current,3124005,Zaire Franklin,dp,2024,1395.9399412100001,82.11411418882354
current,3925357,Calvin Ridley,wr,2023,1228.6,72.27058823529411
current,3925357,Calvin Ridley,wr,2024,1135.3919346569999,75.6927956438
current,3117253,Bobby Okereke,dp,2023,1573.5,92.55882352941177
current,3117253,Bobby Okereke,dp,2024,1421.7176261500003,83.63044859705884
current,4362851,Ernest Jones IV,dp,2023,1323.5,88.23333333333333
current,4362851,Ernest Jones IV,dp,2024,1447.25705108,85.13276771058824
current,3915189,Roquan Smith,dp,2023,1354.5,84.65625
current,3915189,Roquan Smith,dp,2024,1361.2935929800003,80.0760937047059
current,4360248,Kyle Pitts,te,2023,729.7,42.92352941176471
current,4360248,Kyle Pitts,te,2024,894.658183123,59.643878874866665
current,3123076,David Njoku,te,2023,1095.0,68.4375
current,3123076,David Njoku,te,2024,859.862158977,57.3241439318
current,3138826,Fred Warner,dp,2023,1504.5,88.5
current,3138826,Fred Warner,dp,2024,1409.007801525,82.88281185441177
current,4569173,Rhamondre Stevenson,rb,2023,750.8,62.56666666666666
current,4569173,Rhamondre Stevenson,rb,2024,1023.15114098,73.08222435571429
current,4426354,George Pickens,wr,2023,1247.6,73.38823529411764
current,4426354,George Pickens,wr,2024,1143.8159595000004,76.25439730000002
current,3050073,Foyesade Oluokun,dp,2023,1659.0,97.58823529411765
current,3050073,Foyesade Oluokun,dp,2024,1375.0008786449998,80.88240462617647
current,3045282,T.J. Watt,dp,2023,1268.0,74.58823529411765
current,3045282,T.J. Watt,dp,2024,900.3086241599999,52.95933083294117
current,4259545,D'Andre Swift,rb,2023,980.8,61.3
current,4259545,D'Andre Swift,rb,2024,911.3110028970001,65.09364306407143
current,4036378,Jordan Love,qb,2023,1466.5000000000002,86.26470588235296
current,4036378,Jordan Love,qb,2024,1367.2676546790003,91.15117697860002
current,4035538,David Montgomery,rb,2023,957.0,68.35714285714286
current,4035538,David Montgomery,rb,2024,811.5177047579998,57.96555033985713
current,15818,Keenan Allen,wr,2023,1519.8999999999999,116.91538461538461
current,15818,Keenan Allen,wr,2024,1077.877585608,76.99125611485714
current,2971573,Ka'imi Fairbairn,k,2023,885.0,73.75
current,2971573,Ka'imi Fairbairn,k,2024,1206.074170058,70.94553941517647
current,2976499,Amari Cooper,wr,2023,1358.0,90.53333333333333
current,2976499,Amari Cooper,wr,2024,1111.819644888,74.12130965920001
current,4361423,Micah Parsons,dp,2023,915.0,53.8235294117647
current,4361423,Micah Parsons,dp,2024,805.5604458600001,47.385908580000006
current,4034790,Antoine Winfield Jr.,dp,2023,1532.5,90.1470588235294
current,4034790,Antoine Winfield Jr.,dp,2024,1253.506781825,73.73569304852941
current,3116165,Chris Godwin,wr,2023,1163.6,68.4470588235294
current,3116165,Chris Godwin,wr,2024,1129.24219399,75.28281293266667
current,-16020,Jets D/ST,def,2023,1981.0,116.52941176470588
current,-16020,Jets D/ST,def,2024,1696.455097745,99.79147633794118
current,3916655,Maxx Crosby,dp,2023,1203.0,70.76470588235294
current,3916655,Maxx Crosby,dp,2024,981.4756266100001,57.73386038882353
current,3045147,James Conner,rb,2023,908.5,69.88461538461539
current,3045147,James Conner,rb,2024,875.229956897,67.32538129976923
current,4361741,Brock Purdy,qb,2023,1570.0,98.125
current,4361741,Brock Purdy,qb,2024,1389.0867475040002,92.60578316693335
current,4242355,Jake Ferguson,te,2023,901.5,53.029411764705884
current,4242355,Jake Ferguson,te,2024,832.2517140289999,55.48344760193333
current,-14033,Ravens Coach,hc,2023,1343.0,79.0
current,-14033,Ravens Coach,hc,2024,1237.3422455999998,72.78483797647058
current,15795,DeAndre Hopkins,wr,2023,1240.3,72.95882352941176
current,15795,DeAndre Hopkins,wr,2024,1077.554370605,71.83695804033333
current,3121422,Terry McLaurin,wr,2023,1130.0,66.47058823529412
current,3121422,Terry McLaurin,wr,2024,1059.303515553,70.6202343702
current,4241457,Najee Harris,rb,2023,939.0,55.23529411764706
current,4241457,Najee Harris,rb,2024,908.5244484550001,64.89460346107144
current,-16023,Steelers D/ST,def,2023,1868.0,109.88235294117646
current,-16023,Steelers D/ST,def,2024,1636.7315928850005,96.27832899323532
current,4361777,Zamir White,rb,2023,422.2,24.83529411764706
current,4361777,Zamir White,rb,2024,950.006353266,67.85759666185714
current,4241474,Brian Robinson Jr.,rb,2023,904.1,60.27333333333333
current,4241474,Brian Robinson Jr.,rb,2024,943.1702482960001,67.3693034497143
current,3917315,Kyler Murray,qb,2023,670.4999999999999,83.81249999999999
current,3917315,Kyler Murray,qb,2024,1368.179394057,91.21195960380001
current,3919512,Jessie Bates III,dp,2023,1489.5,87.61764705882354
current,3919512,Jessie Bates III,dp,2024,1239.701056545,72.92359156147059
current,3128720,Nick Chubb,rb,2023,131.0,65.5
current,3128720,Nick Chubb,rb,2024,654.9814775049999,72.77571972277777
current,2576414,Raheem Mostert,rb,2023,1016.4,67.76
current,2576414,Raheem Mostert,rb,2024,768.7362810870001,54.909734363357146
current,4569987,Jaylen Warren,rb,2023,1027.8,60.45882352941176
current,4569987,Jaylen Warren,rb,2024,906.4089822359999,64.74349873114285
current,4428331,Rashee Rice,wr,2023,1108.4,69.275
current,4428331,Rashee Rice,wr,2024,940.2560527310001,72.3273886716154
current,3916148,Tony Pollard,rb,2023,1138.0,66.94117647058823
