filename,id,name,pos,season,total,average
thatnewnew,2980504,Haason Reddick,dp,2024,517.45990011,30.438817653529412
thatnewnew,3115962,Jabrill Peppers,dp,2023,866.5,57.766666666666666
thatnewnew,3115962,Jabrill Peppers,dp,2024,953.8341139449999,56.10788905558823
thatnewnew,15979,Jordan Poyer,dp,2023,914.5,57.15625
thatnewnew,15979,Jordan Poyer,dp,2024,850.9760971599999,50.05741747999999
thatnewnew,2969961,Rayshawn Jenkins,dp,2023,976.0,57.411764705882355
thatnewnew,2969961,Rayshawn Jenkins,dp,2024,921.6275289950001,54.21338405852942
thatnewnew,4046523,Rashan Gary,dp,2023,625.5,36.794117647058826
thatnewnew,4046523,Rashan Gary,dp,2024,584.66417345,34.39201020294118
thatnewnew,4567099,Christian Harris,dp,2023,972.0,60.75
thatnewnew,4567099,Christian Harris,dp,2024,1060.679789635,62.39292880205882
thatnewnew,-14024,Chargers Coach,hc,2023,766.0,45.05882352941177
thatnewnew,-14024,Chargers Coach,hc,2024,1097.7156378,64.57150810588234
thatnewnew,4035661,Julian Blackmon,dp,2023,1002.0,66.8
thatnewnew,4035661,Julian Blackmon,dp,2024,954.40831167,56.14166539235294
thatnewnew,4241394,Kenneth Murray Jr.,dp,2023,1033.0,68.86666666666666
thatnewnew,4241394,Kenneth Murray Jr.,dp,2024,959.4767940799999,56.43981141647058
thatnewnew,4372012,Pat Surtain II,dp,2023,734.0,43.1764705882353
thatnewnew,4372012,Pat Surtain II,dp,2024,739.940081365,43.52588713911764
thatnewnew,4247807,Troy Andersen,dp,2023,133.5,66.75
thatnewnew,4247807,Troy Andersen,dp,2024,1017.9356398300001,59.878567048823534
thatnewnew,3120358,Uchenna Nwosu,dp,2023,285.5,47.583333333333336
thatnewnew,3120358,Uchenna Nwosu,dp,2024,663.458117935,39.02694811382353
thatnewnew,3129310,Drue Tranquill,dp,2023,818.0,51.125
thatnewnew,3129310,Drue Tranquill,dp,2024,933.7354598800001,54.92561528705883
thatnewnew,4426434,Derek Stingley Jr.,dp,2023,593.0,53.90909090909091
thatnewnew,4426434,Derek Stingley Jr.,dp,2024,820.2557685050001,48.25033932382354
thatnewnew,4242975,Jaelan Phillips,dp,2023,542.5,67.8125
thatnewnew,4242975,Jaelan Phillips,dp,2024,552.70792364,42.51599412615384
thatnewnew,4033234,Michael Hoecht,dp,2023,747.5,43.970588235294116
thatnewnew,4033234,Michael Hoecht,dp,2024,560.7592393,32.98583760588235
thatnewnew,3040180,De'Vondre Campbell,dp,2023,649.5,59.04545454545455
thatnewnew,3040180,De'Vondre Campbell,dp,2024,614.6873680150001,36.15808047147059
thatnewnew,3693166,Josh Sweat,dp,2023,537.0,31.58823529411765
thatnewnew,3693166,Josh Sweat,dp,2024,576.759360905,33.92702122970588
thatnewnew,4240706,Jason Pinnock,dp,2023,953.0,59.5625
thatnewnew,4240706,Jason Pinnock,dp,2024,972.6650300499999,57.21559000294117
thatnewnew,4360383,Kerby Joseph,dp,2023,913.0,60.86666666666667
thatnewnew,4360383,Kerby Joseph,dp,2024,914.7179561500001,53.80693859705883
thatnewnew,3926229,Cody Barton,dp,2023,922.5,70.96153846153847
thatnewnew,3926229,Cody Barton,dp,2024,879.9282917300001,51.760487748823536
thatnewnew,2971622,Leonard Williams,dp,2023,663.5,36.861111111111114
thatnewnew,2971622,Leonard Williams,dp,2024,548.715992355,32.277411315
thatnewnew,3895429,Jaire Alexander,dp,2023,335.0,47.857142857142854
thatnewnew,3895429,Jaire Alexander,dp,2024,800.015120205,47.0597129532353
thatnewnew,4242488,Deommodore Lenoir,dp,2023,867.5,51.029411764705884
thatnewnew,4242488,Deommodore Lenoir,dp,2024,852.0090950749999,50.11818206323529
thatnewnew,3040150,Josey Jewell,dp,2023,1005.5,62.84375
thatnewnew,3040150,Josey Jewell,dp,2024,882.3553498600002,51.903255874117654
thatnewnew,3915507,Jerome Baker,dp,2023,764.5,58.80769230769231
thatnewnew,3915507,Jerome Baker,dp,2024,955.1583507350001,56.18578533735295
thatnewnew,-14030,Jaguars Coach,hc,2023,916.0,53.88235294117647
thatnewnew,-14030,Jaguars Coach,hc,2024,947.2331084,55.719594611764705
thatnewnew,4250621,Kobie Turner,dp,2023,624.0,36.705882352941174
thatnewnew,4250621,Kobie Turner,dp,2024,508.156945035,29.89158500205882
thatnewnew,4426473,Laiatu Latu,dp,2024,482.941042455,28.408296615
thatnewnew,3917232,Tyler Bass,k,2023,1203.0,70.76470588235294
thatnewnew,3917232,Tyler Bass,k,2024,1037.248830896,61.01463711152942
thatnewnew,4430438,Edgerrin Cooper,dp,2024,504.01316826,29.647833427058824
thatnewnew,-14011,Colts Coach,hc,2023,984.0,57.88235294117647
thatnewnew,-14011,Colts Coach,hc,2024,990.6647566,58.274397447058824
thatnewnew,15863,Darius Slay Jr.,dp,2023,724.0,60.333333333333336
thatnewnew,15863,Darius Slay Jr.,dp,2024,799.8490809799999,47.04994593999999
thatnewnew,2983055,Javon Hargrave,dp,2023,520.5,32.53125
thatnewnew,2983055,Javon Hargrave,dp,2024,494.7053799599999,29.100316468235288
thatnewnew,16802,DeMarcus Lawrence,dp,2023,681.5,40.088235294117645
thatnewnew,16802,DeMarcus Lawrence,dp,2024,599.1598098399999,35.24469469647058
thatnewnew,4242433,Joshua Palmer,wr,2023,630.7,57.33636363636364
thatnewnew,4242433,Joshua Palmer,wr,2024,719.315468557,47.954364570466666
thatnewnew,4035232,Tyrel Dodson,dp,2023,838.5,49.3235294117647
thatnewnew,4035232,Tyrel Dodson,dp,2024,1002.2905815800001,58.95826950470589
thatnewnew,2576925,Darren Waller,te,2023,617.0,51.416666666666664
thatnewnew,2576925,Darren Waller,te,2024,0.0,0.0
thatnewnew,4578085,Jared Verse,dp,2024,560.9271405799999,32.9957141517647
thatnewnew,4431212,Junior Colson,dp,2024,425.57670332000004,25.033923724705886
thatnewnew,3873935,Jamel Dean,dp,2023,607.0,46.69230769230769
thatnewnew,3873935,Jamel Dean,dp,2024,869.8344522099999,51.16673248294117
thatnewnew,4565190,Dallas Turner,dp,2024,379.59434479499987,22.329079105588228
thatnewnew,4379778,Christian Benford,dp,2023,720.0,48.0
thatnewnew,4379778,Christian Benford,dp,2024,916.3493866199999,53.90290509529411
thatnewnew,4428328,Deonte Banks,dp,2023,711.0,47.4
thatnewnew,4428328,Deonte Banks,dp,2024,871.311608105,51.25362400617647
thatnewnew,4426340,Nakobe Dean,dp,2023,266.0,53.2
thatnewnew,4426340,Nakobe Dean,dp,2024,792.720645245,46.63062619088235
thatnewnew,3122752,Kenny Clark,dp,2023,595.5,35.029411764705884
thatnewnew,3122752,Kenny Clark,dp,2024,519.402345675,30.55307915735294
thatnewnew,4567962,Jermaine Johnson,dp,2023,831.5,48.911764705882355
thatnewnew,4567962,Jermaine Johnson,dp,2024,586.6133455149999,34.50666738323529
thatnewnew,-14027,Buccaneers Coach,hc,2023,919.0,54.05882352941177
thatnewnew,-14027,Buccaneers Coach,hc,2024,871.6319866,51.2724698
thatnewnew,2980383,Mike Hilton,dp,2023,958.0,56.35294117647059
thatnewnew,2980383,Mike Hilton,dp,2024,856.1116909549999,50.35951123264705
thatnewnew,4241993,Pete Werner,dp,2023,848.5,53.03125
thatnewnew,4241993,Pete Werner,dp,2024,677.5523782149999,39.85602224794117
thatnewnew,-14018,Saints Coach,hc,2023,1066.0,62.705882352941174
thatnewnew,-14018,Saints Coach,hc,2024,1007.5231324,59.26606661176471
thatnewnew,-14016,Vikings Coach,hc,2023,811.0,47.705882352941174
thatnewnew,-14016,Vikings Coach,hc,2024,815.1433986,47.94961168235294
thatnewnew,4038999,Byron Murphy Jr.,dp,2023,715.5,51.107142857142854
thatnewnew,4038999,Byron Murphy Jr.,dp,2024,882.1329010850001,51.89017065205883
thatnewnew,3139387,D.J. Reed,dp,2023,776.5,51.766666666666666
thatnewnew,3139387,D.J. Reed,dp,2024,863.10661661,50.770977447647056
thatnewnew,4430831,Trenton Simpson,dp,2023,171.0,11.4
thatnewnew,4430831,Trenton Simpson,dp,2024,904.7402180600002,53.22001282705884
thatnewnew,4239833,Darious Williams,dp,2023,841.5,49.5
thatnewnew,4239833,Darious Williams,dp,2024,870.6756669,51.2162157
thatnewnew,4040613,Jordan Fuller,dp,2023,977.0,57.470588235294116
thatnewnew,4040613,Jordan Fuller,dp,2024,893.5467939249999,52.56157611323528
thatnewnew,4693644,Ji'Ayir Brown,dp,2023,371.5,24.766666666666666
thatnewnew,4693644,Ji'Ayir Brown,dp,2024,913.7870438349998,53.752179049117636
thatnewnew,4682618,Cooper DeJean,dp,2024,461.29257012999994,27.134857066470584
thatnewnew,4240754,Boye Mafe,dp,2023,748.0,46.75
thatnewnew,4240754,Boye Mafe,dp,2024,557.48749644,32.79338214352941
thatnewnew,3916074,David Long Jr.,dp,2023,1017.0,59.8235294117647
thatnewnew,3916074,David Long Jr.,dp,2024,698.2850300400002,41.07559000235295
thatnewnew,4241986,Chase Young,dp,2023,351.5,21.96875
thatnewnew,4241986,Chase Young,dp,2024,369.9745951899999,21.7632114817647
thatnewnew,4043169,Jeremy Chinn,dp,2023,252.5,21.041666666666668
thatnewnew,4043169,Jeremy Chinn,dp,2024,807.7982352900001,47.517543252352944
thatnewnew,3116689,Cole Holcomb,dp,2023,570.0,71.25
thatnewnew,3116689,Cole Holcomb,dp,2024,679.1999462700003,39.95293801588237
thatnewnew,4361652,Payton Wilson,dp,2024,236.98031063500002,13.94001827264706
thatnewnew,3122882,Marcus Williams,dp,2023,515.0,46.81818181818182
thatnewnew,3122882,Marcus Williams,dp,2024,917.89083805,53.99357870882353
thatnewnew,4682745,Jaylen Wright,rb,2024,478.89584726900006,34.2068462335
thatnewnew,4362636,Damone Clark,dp,2023,967.5,56.911764705882355
thatnewnew,4362636,Damone Clark,dp,2024,759.7568071000002,44.6915768882353
thatnewnew,4038849,D.J. Wonnum,dp,2023,723.5,48.233333333333334
thatnewnew,4038849,D.J. Wonnum,dp,2024,565.1003533349999,33.241197254999996
thatnewnew,4371961,Micah McFadden,dp,2023,1078.5,67.40625
thatnewnew,4371961,Micah McFadden,dp,2024,879.403644455,51.72962614441176
thatnewnew,4433970,J.J. McCarthy,qb,2024,1055.580055215,87.96500460124999
thatnewnew,3045465,Kendall Fuller,dp,2023,792.0,52.8
thatnewnew,3045465,Kendall Fuller,dp,2024,843.3773572050001,49.61043277676471
thatnewnew,4431586,Chop Robinson,dp,2024,475.00117644499994,27.94124567323529
thatnewnew,4258206,Benjamin St-Juste,dp,2023,794.5,49.65625
thatnewnew,4258206,Benjamin St-Juste,dp,2024,867.5465964500002,51.03215273235295
thatnewnew,-16013,Raiders D/ST,def,2023,1684.0,99.05882352941177
thatnewnew,-16013,Raiders D/ST,def,2024,1376.1522937999996,80.95013492941175
thatnewnew,4426506,Joey Porter Jr.,dp,2023,483.0,28.41176470588235
thatnewnew,4426506,Joey Porter Jr.,dp,2024,746.661988435,43.921293437352944
thatnewnew,4429025,Quentin Johnston,wr,2023,489.3,28.78235294117647
thatnewnew,4429025,Quentin Johnston,wr,2024,668.773844343,44.584922956199996
thatnewnew,15851,Tyrann Mathieu,dp,2023,799.5,47.029411764705884
thatnewnew,15851,Tyrann Mathieu,dp,2024,765.57918281,45.03406957705882
thatnewnew,4430261,Tyler Nubin,dp,2024,639.2281768250001,37.60165746029412
thatnewnew,4361093,Kyler Gordon,dp,2023,664.5,51.11538461538461
thatnewnew,4361093,Kyler Gordon,dp,2024,819.62662298,48.21333076352941
thatnewnew,3943270,Rasul Douglas,dp,2023,949.0,59.3125
thatnewnew,3943270,Rasul Douglas,dp,2024,822.40578651,48.37681097117647
thatnewnew,4426422,Dax Hill,dp,2023,1062.0,62.470588235294116
thatnewnew,4426422,Dax Hill,dp,2024,244.69718712500003,14.393952183823531
thatnewnew,4258194,Kwity Paye,dp,2023,720.5,45.03125
thatnewnew,4258194,Kwity Paye,dp,2024,515.9586359,30.350507994117645
thatnewnew,3124587,Jahlani Tavai,dp,2023,1037.0,61.0
thatnewnew,3124587,Jahlani Tavai,dp,2024,874.4455577549999,51.43797398558823
thatnewnew,3123052,Michael Badgley,k,2023,228.0,57.0
thatnewnew,3123052,Michael Badgley,k,2024,0.0,0.0
thatnewnew,4259804,Willie Gay,dp,2023,762.5,47.65625
thatnewnew,4259804,Willie Gay,dp,2024,593.0403315500001,34.884725385294125
thatnewnew,4688930,Javon Bullard,dp,2024,685.2691726200001,40.30995133058824
thatnewnew,3121421,Marshon Lattimore,dp,2023,534.5,53.45
thatnewnew,3121421,Marshon Lattimore,dp,2024,756.5532385849999,44.503131681470585
thatnewnew,2577446,Preston Smith,dp,2023,666.5,39.205882352941174
thatnewnew,2577446,Preston Smith,dp,2024,526.4642412300001,30.9684847782353
thatnewnew,-16016,Vikings D/ST,def,2023,1711.0,100.6470588235294
thatnewnew,-16016,Vikings D/ST,def,2024,1390.0489389500003,81.76758464411766
thatnewnew,3134362,Vita Vea,dp,2023,569.0,37.93333333333333
thatnewnew,3134362,Vita Vea,dp,2024,482.9339201300001,28.40787765470589
thatnewnew,3124679,Jason Sanders,k,2023,1390.0,81.76470588235294
thatnewnew,3124679,Jason Sanders,k,2024,1076.3200453819998,63.31294384599999
thatnewnew,4240778,Jamin Davis,dp,2023,898.5,69.11538461538461
thatnewnew,4240778,Jamin Davis,dp,2024,466.2515322549999,27.42656072088235
thatnewnew,4592837,Terrion Arnold,dp,2024,685.404802895,40.317929582058824
thatnewnew,4241921,Markquese Bell,dp,2023,872.5,51.3235294117647
thatnewnew,4241921,Markquese Bell,dp,2024,789.276856145,46.42805036147059
thatnewnew,4686472,Marvin Mims Jr.,wr,2023,894.5,55.90625
thatnewnew,4686472,Marvin Mims Jr.,wr,2024,1972.484639465,131.49897596433334
thatnewnew,4428209,Ricky Pearsall,wr,2024,468.708541481,31.24723609873333
thatnewnew,4242521,K.J. Britt,dp,2023,243.5,15.21875
thatnewnew,4242521,K.J. Britt,dp,2024,869.8668909649999,51.168640644999996
thatnewnew,4362847,Jaycee Horn,dp,2023,280.0,46.666666666666664
thatnewnew,4362847,Jaycee Horn,dp,2024,813.46220071,47.85071768882353
thatnewnew,4686906,Lukas Van Ness,dp,2023,417.5,24.558823529411764
thatnewnew,4686906,Lukas Van Ness,dp,2024,470.6325641349999,27.684268478529404
thatnewnew,-14019,Giants Coach,hc,2023,582.0,34.23529411764706
thatnewnew,-14019,Giants Coach,hc,2024,614.095531,36.123266529411765
thatnewnew,3915535,Denzel Ward,dp,2023,515.0,39.61538461538461
thatnewnew,3915535,Denzel Ward,dp,2024,755.6431453700001,44.44959678647059
thatnewnew,16717,Jimmie Ward,dp,2023,466.5,46.65
thatnewnew,16717,Jimmie Ward,dp,2024,885.414713405,52.083218435588236
thatnewnew,3929846,DeShon Elliott,dp,2023,780.5,52.03333333333333
thatnewnew,3929846,DeShon Elliott,dp,2024,780.9150669900001,45.93618041117648
thatnewnew,4002046,David Onyemata,dp,2023,610.0,43.57142857142857
thatnewnew,4002046,David Onyemata,dp,2024,509.67429649499996,29.980840970294114
thatnewnew,4430637,Ja'Lynn Polk,wr,2024,703.583645817,46.905576387800004
thatnewnew,3040572,Xavier Woods,dp,2023,641.5,45.82142857142857
thatnewnew,3040572,Xavier Woods,dp,2024,901.454692325,53.02674660735294
thatnewnew,4688813,Josh Downs,wr,2023,950.5,55.911764705882355
thatnewnew,4688813,Josh Downs,wr,2024,988.164222758,65.87761485053333
thatnewnew,3116748,B.J. Hill,dp,2023,583.5,34.3235294117647
thatnewnew,3116748,B.J. Hill,dp,2024,451.82337995,26.577845879411765
thatnewnew,2576492,Grady Jarrett,dp,2023,224.5,28.0625
thatnewnew,2576492,Grady Jarrett,dp,2024,483.7217927699999,28.45422310411764
thatnewnew,4249739,Jack Gibbens,dp,2023,742.0,53.0
thatnewnew,4249739,Jack Gibbens,dp,2024,680.3539700300003,40.020821766470604
thatnewnew,-14013,Raiders Coach,hc,2023,878.0,51.64705882352941
thatnewnew,-14013,Raiders Coach,hc,2024,715.2451466,42.07324391764706
thatnewnew,4361409,Jahan Dotson,wr,2023,629.0,37.0
thatnewnew,4361409,Jahan Dotson,wr,2024,671.468964882,44.7645976588
thatnewnew,3051388,Vonn Bell,dp,2023,521.5,40.11538461538461
thatnewnew,3051388,Vonn Bell,dp,2024,767.399292235,45.141134837352936
thatnewnew,4244606,Zaven Collins,dp,2023,463.5,27.264705882352942
thatnewnew,4244606,Zaven Collins,dp,2024,499.9428228349999,29.408401343235287
thatnewnew,4239088,Darrick Forrest,dp,2023,204.0,40.8
thatnewnew,4239088,Darrick Forrest,dp,2024,902.0346843699999,53.060863786470584
thatnewnew,-14022,Cardinals Coach,hc,2023,700.0,41.1764705882353
thatnewnew,-14022,Cardinals Coach,hc,2024,774.9024174,45.58249514117647
thatnewnew,4381558,Jordan Davis,dp,2023,447.5,26.323529411764707
thatnewnew,4381558,Jordan Davis,dp,2024,408.51107044500003,24.030062967352944
thatnewnew,4042119,Richie Grant,dp,2023,983.5,57.85294117647059
thatnewnew,4042119,Richie Grant,dp,2024,292.318008765,17.19517698617647
thatnewnew,15864,Geno Smith,qb,2023,1191.0000000000002,79.40000000000002
thatnewnew,15864,Geno Smith,qb,2024,1281.508050862,91.5362893472857
thatnewnew,-14017,Patriots Coach,hc,2023,539.0,31.705882352941178
thatnewnew,-14017,Patriots Coach,hc,2024,611.1760538,35.95153257647058
thatnewnew,-14007,Broncos Coach,hc,2023,885.0,52.05882352941177
thatnewnew,-14007,Broncos Coach,hc,2024,631.7361478,37.16094987058824
thatnewnew,4035840,Osa Odighizuwa,dp,2023,515.5,30.323529411764707
thatnewnew,4035840,Osa Odighizuwa,dp,2024,482.17157943,28.363034084117647
thatnewnew,4428850,Dontayvion Wicks,wr,2023,586.9000000000001,39.12666666666667
thatnewnew,4428850,Dontayvion Wicks,wr,2024,589.8601488779999,39.324009925199995
thatnewnew,-14029,Panthers Coach,hc,2023,462.0,27.176470588235293
thatnewnew,-14029,Panthers Coach,hc,2024,931.3578262,54.78575448235294
thatnewnew,3932886,Sean Murphy-Bunting,dp,2023,704.0,50.285714285714285
thatnewnew,3932886,Sean Murphy-Bunting,dp,2024,861.3448424600001,50.66734367411765
thatnewnew,13971,Cameron Jordan,dp,2023,404.0,23.764705882352942
thatnewnew,13971,Cameron Jordan,dp,2024,437.85998191,25.756469524117648
thatnewnew,16967,Shaquil Barrett,dp,2023,697.0,43.5625
thatnewnew,16967,Shaquil Barrett,dp,2024,0.0,0.0
thatnewnew,4570040,Byron Murphy II,dp,2024,361.27987239,21.251757199411763
thatnewnew,4241555,Elijah Mitchell,rb,2023,202.2,18.38181818181818
thatnewnew,4241555,Elijah Mitchell,rb,2024,461.809464138,35.52380493369231
thatnewnew,3126356,Marlon Humphrey,dp,2023,321.0,32.1
thatnewnew,3126356,Marlon Humphrey,dp,2024,726.101455905,42.711850347352936
thatnewnew,16772,Kyle Van Noy,dp,2023,486.0,34.714285714285715
thatnewnew,16772,Kyle Van Noy,dp,2024,543.6029056799999,31.97664151058823
thatnewnew,4240401,Ifeatu Melifonwu,dp,2023,518.5,30.5
thatnewnew,4240401,Ifeatu Melifonwu,dp,2024,689.4696311449999,40.55703712617646
thatnewnew,-14028,Commanders Coach,hc,2023,650.0,38.23529411764706
thatnewnew,-14028,Commanders Coach,hc,2024,759.6484518,44.68520304705882
thatnewnew,4035462,Isaiah Simmons,dp,2023,522.5,30.735294117647058
thatnewnew,4035462,Isaiah Simmons,dp,2024,608.7284819800001,35.80755776352942
thatnewnew,2987743,Elandon Roberts,dp,2023,963.0,60.1875
thatnewnew,2987743,Elandon Roberts,dp,2024,306.9240764349999,18.054357437352934
thatnewnew,4686273,Quinyon Mitchell,dp,2024,570.66587482,33.56858087176471
thatnewnew,4426350,Henry To'oTo'o,dp,2023,533.5,35.56666666666667
thatnewnew,4426350,Henry To'oTo'o,dp,2024,522.0632761850001,30.709604481470592
thatnewnew,3115373,Jamal Adams,dp,2023,455.0,50.55555555555556
thatnewnew,3115373,Jamal Adams,dp,2024,794.465272335,46.73325131382353
thatnewnew,4260409,Derrick Barnes,dp,2023,763.5,47.71875
thatnewnew,4260409,Derrick Barnes,dp,2024,511.174906605,30.069112153235295
thatnewnew,4360516,Tyrone Tracy Jr.,rb,2024,1102.6105856039999,78.75789897171428
thatnewnew,-16011,Colts D/ST,def,2023,1806.0,106.23529411764706
thatnewnew,-16011,Colts D/ST,def,2024,1467.964235695,86.35083739382354
thatnewnew,3916923,Carlton Davis III,dp,2023,558.0,46.5
thatnewnew,3916923,Carlton Davis III,dp,2024,762.9581025850001,44.87988838735295
thatnewnew,3043136,Leonard Floyd,dp,2023,485.5,28.558823529411764
thatnewnew,3043136,Leonard Floyd,dp,2024,437.744672795,25.749686635
thatnewnew,4362487,Tre'von Moehrig,dp,2023,885.0,52.05882352941177
thatnewnew,4362487,Tre'von Moehrig,dp,2024,805.4466760700001,47.37921623941177
thatnewnew,3046439,Hunter Henry,te,2023,524.5,37.464285714285715
thatnewnew,3046439,Hunter Henry,te,2024,549.5488404070001,36.63658936046667
thatnewnew,4686334,Yaya Diaby,dp,2023,576.5,33.911764705882355
thatnewnew,4686334,Yaya Diaby,dp,2024,563.4698273649999,33.145283962647056
thatnewnew,4363034,Asante Samuel Jr.,dp,2023,730.5,42.970588235294116
thatnewnew,4363034,Asante Samuel Jr.,dp,2024,720.518840735,42.383461219705886
thatnewnew,-16009,Packers D/ST,def,2023,1544.0,90.82352941176471
thatnewnew,-16009,Packers D/ST,def,2024,1359.9973641899999,79.99984495235293
thatnewnew,2969860,Justin Simmons,dp,2023,850.5,56.7
thatnewnew,2969860,Justin Simmons,dp,2024,0.0,0.0
thatnewnew,4048244,Alexander Mattison,rb,2023,711.0,44.4375
thatnewnew,4048244,Alexander Mattison,rb,2024,635.1389125130002,45.36706517950001
thatnewnew,4685720,Bryce Young,qb,2023,717.0,44.8125
thatnewnew,4685720,Bryce Young,qb,2024,1266.984086985,84.465605799
thatnewnew,4242214,Clyde Edwards-Helaire,rb,2023,346.6,23.10666666666667
thatnewnew,4242214,Clyde Edwards-Helaire,rb,2024,624.4104197770001,44.60074426978572
thatnewnew,-14010,Titans Coach,hc,2023,698.0,41.05882352941177
thatnewnew,-14010,Titans Coach,hc,2024,705.4102236,41.49471903529412
thatnewnew,4360635,Chigoziem Okonkwo,te,2023,616.2,36.247058823529414
thatnewnew,4360635,Chigoziem Okonkwo,te,2024,633.5876998230501,42.23917998820334
thatnewnew,3045523,Kendrick Bourne,wr,2023,482.8,60.35
thatnewnew,3045523,Kendrick Bourne,wr,2024,758.839398022,50.58929320146667
thatnewnew,4360488,JuJu Brents,dp,2023,470.5,47.05
thatnewnew,4360488,JuJu Brents,dp,2024,832.623112555,48.97783015029412
thatnewnew,4427673,Calijah Kancey,dp,2023,404.0,28.857142857142858
thatnewnew,4427673,Calijah Kancey,dp,2024,476.08955132499995,28.005267724999996
thatnewnew,4239947,Isaiah McDuffie,dp,2023,806.5,50.40625
thatnewnew,4239947,Isaiah McDuffie,dp,2024,501.10776875500005,29.47692757382353
thatnewnew,4690923,Ben Sinnott,te,2024,399.824210934,26.6549473956
thatnewnew,4035817,Krys Barnes,dp,2023,536.5,33.53125
thatnewnew,4035817,Krys Barnes,dp,2024,576.290475585,33.89943974029411
thatnewnew,4362887,Justin Fields,qb,2023,1109.6000000000001,85.35384615384616
thatnewnew,4362887,Justin Fields,qb,2024,438.2317005100001,25.778335324117652
thatnewnew,4036131,Noah Fant,te,2023,412.0,24.235294117647058
thatnewnew,4036131,Noah Fant,te,2024,549.833980088,36.65559867253333
thatnewnew,4241597,Daiyan Henley,dp,2023,106.5,7.1
thatnewnew,4241597,Daiyan Henley,dp,2024,495.01467889500003,29.118510523235297
thatnewnew,4243181,Nate Landman,dp,2023,1163.5,72.71875
thatnewnew,4243181,Nate Landman,dp,2024,83.930326689,4.9370780405294115
thatnewnew,4240532,Tony Adams,dp,2023,835.0,55.666666666666664
thatnewnew,4240532,Tony Adams,dp,2024,871.0257703650001,51.236810021470596
thatnewnew,4683815,Trevin Wallace,dp,2024,175.993409065,10.352553474411765
thatnewnew,16733,Odell Beckham Jr.,wr,2023,617.5,44.107142857142854
thatnewnew,16733,Odell Beckham Jr.,wr,2024,496.143746638,35.43883904557143
thatnewnew,4429834,Cedric Gray,dp,2024,375.61981118,22.095283010588236
thatnewnew,4035824,Brandon Stephens,dp,2023,782.0,48.875
thatnewnew,4035824,Brandon Stephens,dp,2024,739.6274391,43.507496417647054
thatnewnew,4360761,Michael Wilson,wr,2023,548.5,42.19230769230769
thatnewnew,4360761,Michael Wilson,wr,2024,630.444704548,42.02964696986667
thatnewnew,3909013,Christian Rozeboom,dp,2023,662.0,38.94117647058823
thatnewnew,3909013,Christian Rozeboom,dp,2024,661.8696216550001,38.933507156176475
thatnewnew,4039007,Taylor Rapp,dp,2023,474.5,29.65625
thatnewnew,4039007,Taylor Rapp,dp,2024,722.5000066500002,42.50000039117648
thatnewnew,4372533,Tyree Wilson,dp,2023,331.5,19.5
thatnewnew,4372533,Tyree Wilson,dp,2024,401.8576352,23.638684423529412
thatnewnew,2473037,Jason Myers,k,2023,1231.0,72.41176470588235
thatnewnew,2473037,Jason Myers,k,2024,1046.369852305,61.551167782647056
thatnewnew,-16019,Giants D/ST,def,2023,1694.0,99.6470588235294
thatnewnew,-16019,Giants D/ST,def,2024,1370.5115025300001,80.6183236782353
thatnewnew,4569587,Wan'Dale Robinson,wr,2023,667.9,44.526666666666664
thatnewnew,4569587,Wan'Dale Robinson,wr,2024,727.367797629,48.4911865086
thatnewnew,4676004,Cole Bishop,dp,2024,483.90659465000005,28.46509380294118
thatnewnew,4567098,Jordan Battle,dp,2023,641.0,37.705882352941174
thatnewnew,4567098,Jordan Battle,dp,2024,324.56360635,19.091976844117646
thatnewnew,4361939,Andre Cisco,dp,2023,690.0,46.0
thatnewnew,4361939,Andre Cisco,dp,2024,701.0158908650001,41.23622887441177
thatnewnew,3115312,Jarran Reed,dp,2023,641.0,40.0625
thatnewnew,3115312,Jarran Reed,dp,2024,393.447545145,23.143973243823527
thatnewnew,4035886,Khalil Herbert,rb,2023,749.2,62.43333333333334
thatnewnew,4035886,Khalil Herbert,rb,2024,562.5791692690001,40.18422637635715
thatnewnew,4232830,Nicholas Morrow,dp,2023,1068.5,71.23333333333333
thatnewnew,4232830,Nicholas Morrow,dp,2024,153.72433648,9.042608028235295
thatnewnew,4239995,A.J. Terrell,dp,2023,499.0,29.352941176470587
thatnewnew,4239995,A.J. Terrell,dp,2024,671.33789386,39.490464344705885
thatnewnew,4431442,Tuli Tuipulotu,dp,2023,650.5,38.26470588235294
thatnewnew,4431442,Tuli Tuipulotu,dp,2024,417.58328289499997,24.563722523235292
thatnewnew,4039375,Bryce Huff,dp,2023,387.5,22.794117647058822
thatnewnew,4039375,Bryce Huff,dp,2024,451.175565215,26.53973913029412
thatnewnew,4245185,Riq Woolen,dp,2023,657.0,41.0625
thatnewnew,4245185,Riq Woolen,dp,2024,641.48491848,37.734406969411765
thatnewnew,4426901,Leo Chenal,dp,2023,645.0,37.94117647058823
thatnewnew,4426901,Leo Chenal,dp,2024,466.9329263800001,27.4666427282353
thatnewnew,4362088,DeMarvion Overshown,dp,2023,0.0,0.0
thatnewnew,4362088,DeMarvion Overshown,dp,2024,153.89055225499996,9.052385426764703
thatnewnew,3045463,Chuck Clark,dp,2023,0.0,0.0
thatnewnew,3045463,Chuck Clark,dp,2024,829.4062767400001,48.78860451411765
thatnewnew,3929850,P.J. Locke,dp,2023,577.0,48.083333333333336
thatnewnew,3929850,P.J. Locke,dp,2024,337.94444703000005,19.87908511941177
